-6206.39,484.794,247.731,-197.166,266.57,491.535,398.995,-482.667,409.492,357.142,471.317,284.559,282.25,466.237,382.391,-25.6018,326.217,221.55,-476.2,30.6003,21.0917,-164.186,-81.023,-195.054,-462.271,343.733,481.323,263.759,-394.602,-328.995,-403.23,
-6206.39,484.794,247.731,-197.166,266.57,491.535,398.995,-482.667,409.492,357.142,471.317,284.559,282.25,466.237,382.391,-25.6018,326.217,221.55,-476.2,30.6003,21.0917,-164.186,-81.023,-195.054,-462.271,343.733,481.323,263.759,-394.602,-328.995,-403.23,
-6701.49,484.794,247.731,-197.166,266.57,491.535,398.995,-482.667,409.492,357.142,471.317,284.559,282.25,500,382.391,-25.6018,326.217,221.55,-476.2,30.6003,21.0917,-192.371,-81.023,-195.054,-462.271,343.733,481.323,263.759,-394.602,-328.995,-403.23,
-6701.49,484.794,247.731,-197.166,266.57,491.535,398.995,-482.667,409.492,357.142,471.317,284.559,282.25,500,382.391,-25.6018,326.217,221.55,-476.2,30.6003,21.0917,-192.371,-81.023,-195.054,-462.271,343.733,481.323,263.759,-394.602,-328.995,-403.23,
-7245.23,-220.811,500,471.209,-44.2274,-87.3624,-304.055,-482.667,409.492,357.142,-355.58,-305.791,-462.621,-387.176,127.847,-330.394,326.217,221.55,-476.2,30.6003,21.0917,-164.186,-81.023,-195.054,-462.271,343.733,481.323,263.759,-394.602,-328.995,-403.23,
-7245.23,-220.811,500,471.209,-44.2274,-87.3624,-304.055,-482.667,409.492,357.142,-355.58,-305.791,-462.621,-387.176,127.847,-330.394,326.217,221.55,-476.2,30.6003,21.0917,-164.186,-81.023,-195.054,-462.271,343.733,481.323,263.759,-394.602,-328.995,-403.23,
-8157.1,-148.683,481.044,471.209,-51.3762,-87.3624,-304.055,-482.667,409.492,357.142,-355.58,-381.691,-462.621,-387.176,382.391,-46.1481,338.694,221.55,-206.429,267.151,-278.103,321.306,-337.331,-478.845,57.6028,-392.067,33.7431,392.069,-335.288,-58.1017,158.46,
-8632.8,-148.683,445.114,471.209,-44.2274,-87.3624,-304.055,-482.667,409.492,357.142,-355.58,-305.791,-462.621,-387.176,166.395,-253.278,-142.929,-41.7566,-383.019,-141.873,225.032,-440.895,-373.486,-213.18,-462.271,343.733,478.437,186.672,-394.602,-328.995,-403.23,
-8953.9,-87.5122,130.686,254.045,-128.713,491.535,368.02,-499.896,409.492,357.142,471.317,217.882,282.25,466.237,417.618,6.04416,326.217,221.55,-476.2,-399.471,-412.202,98.8574,266.696,441.879,500,407.926,37.329,-197.601,456.907,468.017,208.979,
-8953.9,-87.5122,130.686,254.045,-128.713,491.535,368.02,-499.896,409.492,357.142,471.317,217.882,282.25,466.237,417.618,6.04416,326.217,221.55,-476.2,-399.471,-412.202,98.8574,266.696,441.879,500,407.926,37.329,-197.601,456.907,468.017,208.979,
-9876.18,500,247.731,-197.166,-128.713,491.535,368.02,-499.896,409.492,357.142,471.317,217.882,282.25,466.237,417.618,6.04416,326.217,221.55,-481.463,-399.471,-427.875,108.894,266.696,441.879,500,407.926,37.329,-197.601,459.332,468.017,208.979,
-10180,-148.683,445.114,471.209,-44.2274,-87.3624,-304.055,-482.667,409.492,357.142,-355.58,-305.791,-462.621,-387.176,166.395,-253.278,326.217,221.55,-476.2,-399.471,-416.665,67.4417,266.696,441.879,394.415,-340.374,-109.896,203.077,-420.716,-360.706,-164.434,
-10542,-148.683,445.114,471.209,17.024,-87.3624,-304.055,-482.667,409.492,357.142,471.317,369.963,282.25,500,382.391,-25.6018,326.217,221.55,-494.82,-399.471,-416.665,124.259,-367.01,-382.289,-144.759,453.029,387.599,464.767,-35.5885,-328.995,-403.23,
-11997,-155.743,481.044,436.261,-51.3762,-87.3624,-304.055,-482.667,409.492,357.142,-355.58,-381.691,-462.621,-387.176,382.391,-46.1481,338.694,221.55,-476.2,-399.471,-416.665,-164.186,-235.533,266.03,-196.245,460.539,397.791,487.91,449.304,-389.836,-403.23,
-11997,-155.743,481.044,436.261,-51.3762,-87.3624,-304.055,-482.667,409.492,357.142,-355.58,-381.691,-462.621,-387.176,382.391,-46.1481,338.694,221.55,-476.2,-399.471,-416.665,-164.186,-235.533,266.03,-196.245,460.539,397.791,487.91,449.304,-389.836,-403.23,
-11997,-155.743,481.044,436.261,-51.3762,-87.3624,-304.055,-482.667,409.492,357.142,-355.58,-381.691,-462.621,-387.176,382.391,-46.1481,338.694,221.55,-476.2,-399.471,-416.665,-164.186,-235.533,266.03,-196.245,460.539,397.791,487.91,449.304,-389.836,-403.23,
-11997,-155.743,481.044,436.261,-51.3762,-87.3624,-304.055,-482.667,409.492,357.142,-355.58,-381.691,-462.621,-387.176,382.391,-46.1481,338.694,221.55,-476.2,-399.471,-416.665,-164.186,-235.533,266.03,-196.245,460.539,397.791,487.91,449.304,-389.836,-403.23,
-11997,-155.743,481.044,436.261,-51.3762,-87.3624,-304.055,-482.667,409.492,357.142,-355.58,-381.691,-462.621,-387.176,382.391,-46.1481,338.694,221.55,-476.2,-399.471,-416.665,-164.186,-235.533,266.03,-196.245,460.539,397.791,487.91,449.304,-389.836,-403.23,
-11997,-155.743,481.044,436.261,-51.3762,-87.3624,-304.055,-482.667,409.492,357.142,-355.58,-381.691,-462.621,-387.176,382.391,-46.1481,338.694,221.55,-476.2,-399.471,-416.665,-164.186,-235.533,266.03,-196.245,460.539,397.791,487.91,449.304,-389.836,-403.23,
-12029.5,-204.312,213.955,-467.051,-383.07,-118.319,-304.055,-482.667,411.18,357.142,471.317,217.882,282.25,466.237,417.618,-25.6018,326.217,221.55,-476.2,-399.471,-416.665,67.4417,272.716,441.879,394.415,453.029,397.791,439.046,449.304,-389.836,-403.23,
-12229.3,500,444.603,471.209,228.62,491.535,368.746,-426.152,409.492,357.142,471.317,217.882,282.25,466.237,417.618,6.04416,326.217,221.55,-476.2,-399.471,-416.665,-164.186,-235.533,261.396,-144.759,460.539,362.661,487.91,449.304,-378.948,-403.23,
-12491,-65.3963,445.114,471.209,17.024,-87.3624,-304.055,-439.658,409.492,357.142,500,254.583,282.25,466.237,466.468,-25.6018,326.217,277.557,-476.2,-399.471,-416.665,-169.054,-235.533,266.03,-144.759,453.029,449.137,464.767,-394.602,-324.908,-403.23,
-12890.9,-186.26,481.044,436.261,-51.3762,-87.3624,-304.055,-482.667,409.492,357.142,-355.58,-381.691,-462.621,-387.176,372.008,-94.9662,326.217,277.557,-476.2,-399.471,-431.103,124.259,-367.01,-382.289,-144.759,438.904,448.965,464.767,-394.602,-324.908,-462.698,
-12890.9,-186.26,481.044,436.261,-51.3762,-87.3624,-304.055,-482.667,409.492,357.142,-355.58,-381.691,-462.621,-387.176,372.008,-94.9662,326.217,277.557,-476.2,-399.471,-431.103,124.259,-367.01,-382.289,-144.759,438.904,448.965,464.767,-394.602,-324.908,-462.698,
-13361.1,-204.312,213.955,-467.051,-383.07,-159.532,-304.055,-482.667,411.18,357.142,471.317,217.882,282.25,466.237,417.618,-25.6018,326.217,221.55,-476.2,-399.471,-416.665,65.9579,-367.01,-382.289,-144.759,453.029,404.296,430.88,449.304,-389.836,-453.87,
-13515.3,484.794,444.603,471.209,-322.831,-87.3624,-304.055,-452.818,396.511,405.911,471.317,217.882,282.25,466.237,417.563,6.04416,338.694,221.55,-476.2,-399.471,-416.665,-164.186,-235.533,266.03,-196.245,460.539,362.831,487.91,400.388,-389.836,-403.23,
