algorithm_id,function_id,n_runs,dimensions,range_low,range_high,mean,std_dev,range,median,time_ms,range_min,range_max
2,13,50,30,0,3.14159,-17.1958, 0.50427, 1.95834, -17.1451, 7513, -18.2531, -16.2947, 
2,14,50,30,-30,30,-7.20601, 0.540018, 2.6098, -7.1282, 5850, -8.7782, -6.16841, 
2,15,50,30,-100,100,83006.5, 33368.5, 151589, 81522.3, 1174, 19927.2, 171516, 
2,16,50,30,-10,10,0.526435, 0.0963342, 0.458518, 0.527325, 10212, 0.356334, 0.814852, 
2,17,50,30,-100,100,120.581, 16.8185, 78.7226, 118.817, 1167, 82.1532, 160.876, 
2,18,50,30,-100,100,27.4555, 3.55552, 14.7942, 27.2349, 3592, 21.1861, 35.9803, 
2,2,50,30,-100,100,73.8712, 14.6825, 67.7049, 75.3371, 1012, 47.2001, 114.905, 
2,3,50,30,-100,100,629447, 292937, 1.47301e+06, 562995, 1116, 192667, 1.66567e+06, 
2,4,50,30,-30,30,-41604, 3742.73, 14713.6, -41310.8, 3430, -48754.3, -34040.7, 
2,5,50,30,-500,500,1.46784, 0.107271, 0.442556, 1.43925, 4260, 1.30063, 1.74318, 
2,6,50,30,-30,30,-35.3677, 0.446667, 1.87099, -35.2363, 3634, -36.5379, -34.6669, 
2,7,50,30,-30,30,42.3726, 1.48575, 7.18745, 42.5396, 12076, 37.6717, 44.8591, 
2,8,50,30,-32,32,-60.584, 3.15605, 17.2502, -60.6174, 5778, -67.9792, -50.7291, 
2,9,50,30,-32,32,39.6183, 4.24832, 20.2203, 39.1139, 11976, 28.6328, 48.8531, 
3,1,50,30,-512,512,6444.67, 239.846, 1055.77, 6455.98, 4212, 5796.94, 6852.71, 
3,10,50,30,-500,500,-9258.35, 652.334, 2942.17, -9338.73, 7193, -10986.5, -8044.34, 
3,11,50,30,-500,500,-6127.73, 373.13, 1469.14, -6158.47, 10417, -6895.88, -5426.74, 
3,12,50,30,-100,100,10.6766, 0.253572, 1.16514, 10.6856, 4482, 10.0384, 11.2036, 
3,13,50,30,0,3.14159,-16.0913, 0.596642, 2.95357, -16.0687, 7628, -17.8295, -14.876, 
3,14,50,30,-30,30,-5.2528, 0.40182, 1.59805, -5.23798, 5864, -6.16513, -4.56708, 
3,15,50,30,-100,100,57.3419, 88.2569, 581.299, 30.5305, 1194, 4.32191, 585.621, 
3,16,50,30,-10,10,0.298336, 0.154475, 0.877565, 0.278221, 10143, 0.0812442, 0.958809, 
3,17,50,30,-100,100,16.9115, 2.3878, 11.1083, 16.2715, 1165, 13.7374, 24.8457, 
3,18,50,30,-100,100,52.5195, 7.21755, 29.6723, 52.1374, 3613, 41.0465, 70.7188, 
3,2,50,30,-100,100,2.30052, 0.935623, 5.53919, 1.99146, 1061, 1.06313, 6.60233, 
3,3,50,30,-100,100,2085.77, 2058.99, 7973.42, 955.633, 1137, 368.347, 8341.77, 
3,4,50,30,-30,30,-42847.3, 4084.11, 19292.4, -42240.8, 3439, -54271.2, -34978.8, 
3,5,50,30,-500,500,0.964148, 0.0464166, 0.195599, 0.976768, 4275, 0.836527, 1.03213, 
3,6,50,30,-30,30,-35.7779, 0.445892, 2.53902, -35.7369, 3697, -37.386, -34.8469, 
3,7,50,30,-30,30,40.9892, 1.29035, 6.71814, 41.0377, 12192, 37.7302, 44.4484, 
3,8,50,30,-32,32,-22.7757, 4.25384, 16.1801, -22.9329, 5953, -30.5415, -14.3614, 
3,9,50,30,-32,32,45.9817, 7.68065, 30.8997, 45.1585, 12254, 33.2743, 64.174, 
4,1,50,30,-512,512,3680.67, 686.352, 2590.36, 3617.71, 4308, 2399.34, 4989.7, 
4,10,50,30,-500,500,-13473.7, 1594.49, 7905.03, -13164.2, 7240, -18850.5, -10945.4, 
4,11,50,30,-500,500,-8221.11, 605.096, 2758.17, -8167.2, 10303, -9888.15, -7129.98, 
4,12,50,30,-100,100,8.46765, 1.28976, 5.00867, 8.45341, 4581, 5.80389, 10.8126, 
4,13,50,30,0,3.14159,-16.3645, 0.840786, 4.19437, -16.4286, 7615, -18.4975, -14.3032, 
4,14,50,30,-30,30,-6.31299, 0.644173, 2.89859, -6.17848, 5964, -7.94392, -5.04534, 
4,15,50,30,-100,100,350.533, 586.803, 3330.3, 79.1033, 1231, 0.832202, 3331.13, 
4,16,50,30,-10,10,2.42565, 1.69571, 7.85313, 2.27309, 10159, 0.0904172, 7.94355, 
4,17,50,30,-100,100,10.7689, 3.40705, 14.3199, 9.72579, 1236, 7.95648, 22.2763, 
4,18,50,30,-100,100,44.8149, 20.1944, 97.1949, 44.5027, 3599, 7.57861, 104.774, 
4,2,50,30,-100,100,0.530586, 0.929136, 4.57669, 0.209789, 1071, 0.0288773, 4.60557, 
4,3,50,30,-100,100,4031.89, 9391.06, 64493.8, 1371.92, 1197, 134.437, 64628.3, 
4,4,50,30,-30,30,-47467, 6505.74, 32012.2, -47308, 3570, -63515.1, -31502.8, 
4,5,50,30,-500,500,0.283746, 0.231812, 0.945532, 0.186685, 4398, 0.0318482, 0.97738, 
4,6,50,30,-30,30,-35.8712, 0.639429, 2.95583, -35.8503, 3823, -37.456, -34.5002, 
4,7,50,30,-30,30,42.791, 1.67297, 6.9226, 42.785, 12272, 39.3964, 46.319, 
4,8,50,30,-32,32,-57.1399, 8.94561, 41.2693, -58.8193, 5943, -72.9714, -31.7021, 
4,9,50,30,-32,32,48.0618, 34.3408, 131.192, 41.996, 11956, 1.11284, 132.305, 
5,1,50,30,-512,512,1853.67, 235.971, 1013.5, 1885.44, 4283, 1305.39, 2318.89, 
5,10,50,30,-500,500,-13627.6, 515.384, 2294.78, -13580.1, 7304, -14898.3, -12603.6, 
5,11,50,30,-500,500,-7246.58, 289.365, 1465.15, -7232.26, 10405, -8101.31, -6636.16, 
5,12,50,30,-100,100,10.4291, 0.316124, 1.43764, 10.4812, 4620, 9.51826, 10.9559, 
5,13,50,30,0,3.14159,-18.0728, 0.591464, 2.94664, -18.0241, 7652, -20.0679, -17.1212, 
5,14,50,30,-30,30,-7.6106, 0.597309, 2.44118, -7.54091, 6041, -9.02604, -6.58486, 
5,15,50,30,-100,100,115138, 52795.9, 248900, 107012, 1319, 34606.4, 283506, 
5,16,50,30,-10,10,0.52348, 0.120446, 0.508057, 0.519706, 10342, 0.25148, 0.759537, 
5,17,50,30,-100,100,122.198, 22.6809, 113.89, 117.881, 1284, 80.8277, 194.718, 
5,18,50,30,-100,100,23.2772, 2.89063, 13.0139, 23.0459, 3643, 18.5695, 31.5834, 
5,2,50,30,-100,100,78.202, 18.2132, 82.6939, 74.8931, 1123, 43.0997, 125.794, 
5,3,50,30,-100,100,740188, 356577, 1.97992e+06, 696377, 1227, 206170, 2.18609e+06, 
5,4,50,30,-30,30,-49850, 4440.24, 18855.8, -49278.1, 3519, -60522.8, -41667.1, 
5,5,50,30,-500,500,1.52485, 0.141036, 0.73258, 1.49685, 4345, 1.26023, 1.99281, 
5,6,50,30,-30,30,-35.5471, 0.479512, 2.20806, -35.5311, 3807, -36.8375, -34.6294, 
5,7,50,30,-30,30,41.9105, 1.61879, 7.38719, 41.9113, 12248, 37.7644, 45.1516, 
5,8,50,30,-32,32,-67.737, 2.53514, 13.94, -68.0004, 6003, -73.2818, -59.3418, 
5,9,50,30,-32,32,30.537, 4.22342, 17.5558, 30.812, 12270, 21.2732, 38.829, 
6,1,50,30,-512,512,1956.39, 364.551, 1926.57, 1953.75, 4378, 1042.06, 2968.63, 
6,10,50,30,-500,500,-14163.5, 2934.1, 11254.9, -13907.3, 7377, -19690.7, -8435.86, 
6,11,50,30,-500,500,-8355.11, 1855.26, 7241.63, -8290.7, 10620, -12128.6, -4887, 
6,12,50,30,-100,100,6.44207, 1.28241, 6.84858, 6.20788, 4740, 3.91759, 10.7662, 
6,13,50,30,0,3.14159,-13.4024, 1.01046, 4.61963, -13.4073, 7852, -15.5173, -10.8976, 
6,14,50,30,-30,30,-4.32791, 0.517418, 2.44324, -4.33318, 6121, -5.79378, -3.35053, 
6,15,50,30,-100,100,0.54878, 3.50706, 25.0827, 0.00571944, 1384, 0.000246279, 25.0829, 
6,16,50,30,-10,10,1.935, 1.91546, 10.3615, 1.08787, 10418, 0.000607261, 10.3621, 
6,17,50,30,-100,100,7.70396, 0.0939737, 0.652459, 7.69042, 1361, 7.6029, 8.25536, 
6,18,50,30,-100,100,54.2025, 30.0919, 144.189, 50.3511, 3739, 13.6365, 157.826, 
6,2,50,30,-100,100,0.00316077, 0.00238866, 0.0125992, 0.00245758, 1211, 0.000770799, 0.01337, 
6,3,50,30,-100,100,604.981, 1966.11, 10255.5, 131.787, 1309, 32.5752, 10288.1, 
6,4,50,30,-30,30,-39660.9, 7911.17, 34284.4, -39261.5, 3591, -56236.8, -21952.4, 
6,5,50,30,-500,500,0.0134111, 0.0127061, 0.0569569, 0.00822783, 4265, 0.00158049, 0.0585373, 
6,6,50,30,-30,30,-32.4562, 0.5924, 2.54044, -32.5496, 3717, -33.7153, -31.1748, 
6,7,50,30,-30,30,53.3667, 2.72501, 13.1744, 53.4272, 11953, 47.3784, 60.5527, 
6,8,50,30,-32,32,-67.6815, 8.25134, 37.8595, -68.0639, 5926, -81.0239, -43.1644, 
6,9,50,30,-32,32,47.8431, 30.2116, 121.249, 45.4902, 11739, 0.320349, 121.57, 
7,1,50,30,-512,512,6907.47, 349.906, 1709.33, 6867.57, 4367, 5926.48, 7635.81, 
7,10,50,30,-500,500,-8646.51, 774.739, 3463.27, -8467.78, 7302, -10913.6, -7450.38, 
7,11,50,30,-500,500,-5134.89, 371.13, 1346.41, -5057.59, 10670, -5927.37, -4580.96, 
7,12,50,30,-100,100,8.44856, 0.78379, 3.65738, 8.47974, 4676, 6.44663, 10.104, 
7,13,50,30,0,3.14159,-12.3743, 0.70062, 3.3381, -12.2924, 7677, -14.509, -11.1709, 
7,14,50,30,-30,30,-2.92435, 0.320462, 1.66791, -2.86174, 6096, -4.11981, -2.45189, 
7,15,50,30,-100,100,9895.99, 4952.34, 25486.2, 8900.05, 1311, 2551.61, 28037.8, 
7,16,50,30,-10,10,0.372057, 0.108043, 0.537682, 0.365213, 10395, 0.127612, 0.665294, 
7,17,50,30,-100,100,43.3651, 6.4707, 32.9916, 42.4052, 1280, 29.0182, 62.0098, 
7,18,50,30,-100,100,24.852, 3.0451, 15.904, 24.906, 3795, 17.5601, 33.4642, 
7,2,50,30,-100,100,18.935, 4.77629, 21.6355, 18.3265, 1112, 9.26733, 30.9028, 
7,3,50,30,-100,100,71827.4, 34267.2, 152967, 62700.1, 1267, 29354.3, 182321, 
7,4,50,30,-30,30,-30153.3, 2990.47, 14593.4, -29758.3, 3455, -38574.6, -23981.2, 
7,5,50,30,-500,500,1.11545, 0.0292472, 0.151059, 1.11575, 4336, 1.05787, 1.20893, 
7,6,50,30,-30,30,-32.8344, 0.551776, 2.55676, -32.811, 3772, -34.1284, -31.5717, 
7,7,50,30,-30,30,51.8009, 2.67704, 12.378, 52.0244, 12179, 45.028, 57.406, 
7,8,50,30,-32,32,-33.7528, 4.88398, 21.7933, -33.2139, 6026, -47.7104, -25.9172, 
7,9,50,30,-32,32,50.1397, 5.62335, 23.4158, 50.5531, 12286, 37.903, 61.3188, 
8,1,50,30,-512,512,6699.44, 640.646, 2855.86, 6651.89, 4512, 4917.45, 7773.31, 
8,10,50,30,-500,500,-7879.33, 842.66, 4649.06, -7658.48, 7550, -11147, -6497.92, 
8,11,50,30,-500,500,-5346.28, 711.862, 2664.01, -5344.23, 10798, -6893.54, -4229.53, 
8,12,50,30,-100,100,8.59314, 2.15697, 6.44898, 7.81596, 4858, 5.79675, 12.2457, 
8,13,50,30,0,3.14159,-12.6881, 0.659284, 3.42977, -12.6995, 7979, -14.4414, -11.0116, 
8,14,50,30,-30,30,-3.24672, 0.358922, 1.56334, -3.19795, 6217, -4.26104, -2.6977, 
8,15,50,30,-100,100,2.61751, 7.26371, 45.9968, 0.0347002, 1519, 2.42154e-05, 45.9968, 
8,16,50,30,-10,10,0.1886, 0.227916, 0.908781, 0.0896977, 10799, 2.3244e-05, 0.908804, 
8,17,50,30,-100,100,7.65671, 0.0272898, 0.124357, 7.65202, 1508, 7.59508, 7.71944, 
8,18,50,30,-100,100,25.6484, 14.0274, 64.4252, 22.3027, 3827, 5.82896, 70.2541, 
8,2,50,30,-100,100,0.00165324, 0.000985323, 0.00421882, 0.00131557, 1302, 0.00073584, 0.00495466, 
8,3,50,30,-100,100,462.957, 923.664, 4960.36, 168.764, 1367, 27.352, 4987.72, 
8,4,50,30,-30,30,-34893, 4130.54, 23373.2, -34376.8, 3676, -46351.2, -22978, 
8,5,50,30,-500,500,0.0130171, 0.0120717, 0.0504317, 0.0100627, 4529, 0.000948591, 0.0513803, 
8,6,50,30,-30,30,-33.187, 0.546415, 3.03203, -33.1146, 3988, -35.1392, -32.1072, 
8,7,50,30,-30,30,49.9333, 2.85422, 16.9079, 50.1216, 12705, 44.3551, 61.263, 
8,8,50,30,-32,32,-34.4053, 14.8207, 77.0729, -31.66, 6250, -69.9742, 7.09869, 
