algorithm_id,function_id,n_runs,dimensions,range_low,range_high,mean,std_dev,range,median,time_ms,range_min,range_max
2,17,50,30,-100,100,7.5, 1.43051e-07, 4.76837e-07, 7.5, 33938.6, 7.5, 7.5, 
9,7,50,30,-30,30,48.6605, 3.01838, 12.2327, 49.0326, 100587, 43.009, 55.2417, 
13,9,50,30,-32,32,404.284, 41.1653, 165.448, 409.448, 112042, 309.293, 474.742, 
12,16,50,30,-10,10,2.06705, 0.187778, 0.827195, 2.02668, 91522.5, 1.83085, 2.65805, 
4,10,50,30,-500,500,-20798.5, 1354.73, 6379.9, -20829.2, 84483.3, -23927.8, -17547.9, 
10,7,50,30,-30,30,36.7815, 0.969694, 3.73687, 36.9721, 101250, 34.592, 38.3288, 
6,2,50,30,-100,100,1.04117e-36, 1.12615e-36, 6.66528e-36, 7.38682e-37, 28283.3, 9.6365e-38, 6.76164e-36, 
10,12,50,30,-100,100,4.10184, 0.643222, 2.84063, 4.23784, 77476, 2.69802, 5.53865, 
13,17,50,30,-100,100,29.4744, 2.61796, 12.3438, 29.488, 42969.7, 23.6563, 36.0001, 
11,7,50,30,-30,30,30.0051, 0.969445, 5.51323, 29.778, 69528.2, 29.0138, 34.527, 
13,8,50,30,-32,32,318.422, 29.3841, 120.701, 319.672, 96518.7, 252.883, 373.584, 
0,17,50,30,-100,100,8.16094, 0.103737, 0.600675, 8.14756, 67765.1, 7.9407, 8.54137, 
4,15,50,30,-100,100,5.79039e-11, 3.99644e-10, 2.85528e-09, 2.04429e-19, 34037.5, 4.36641e-33, 2.85528e-09, 
9,6,50,30,-30,30,-33.9171, 0.891644, 4.3499, -33.8792, 68618.8, -36.5499, -32.2, 
8,3,50,30,-100,100,29.0239, 12.2991, 58.2054, 25.3729, 35746.1, 21.7455, 79.9509, 
1,4,50,30,-30,30,6.16877, 3.54295, 16.9143, 5.47231, 50297.9, 0.994965, 17.9093, 
10,1,50,30,-512,512,4575.13, 268.755, 1068.12, 4583.52, 59293.5, 4002.62, 5070.73, 
8,11,50,30,-500,500,-8166.83, 1697.62, 6692.11, -7733.72, 110232, -12598.3, -5906.21, 
8,2,50,30,-100,100,3.14508e-36, 1.16797e-36, 5.49097e-36, 2.82819e-36, 32431.9, 1.5333e-36, 7.02426e-36, 
6,4,50,30,-30,30,32.0353, 12.8344, 73.4911, 29.3513, 52079, 17.9093, 91.4004, 
11,1,50,30,-512,512,3204.07, 342.019, 1387.86, 3389.99, 47061.6, 2180.31, 3568.18, 
10,10,50,30,-500,500,-14726.5, 1363.17, 6182.47, -14678.6, 97353.5, -18202.2, -12019.7, 
3,14,50,30,-30,30,-14.0141, 0.639988, 3.40331, -14.0374, 71485.3, -16.0871, -12.6838, 
14,16,50,30,-10,10,4.78275, 2.50317, 10.3191, 4.45099, 148181, 0.369554, 10.6886, 
6,13,50,30,0,3.14159,-18.7482, 1.72512, 6.64766, -18.1044, 91834.8, -22.8801, -16.2324, 
14,4,50,30,-30,30,278.966, 73.8266, 334.255, 275.622, 72481.6, 120.453, 454.708, 
8,12,50,30,-100,100,6.44971, 1.26013, 6.89979, 6.32829, 74917.6, 4.58989, 11.4897, 
8,17,50,30,-100,100,7.5, 2.36696e-07, 4.76837e-07, 7.5, 38328.6, 7.5, 7.5, 
12,7,50,30,-30,30,41.917, 3.87483, 14.7738, 41.7555, 90242.1, 35.1631, 49.937, 
0,8,50,30,-32,32,-86.234, 0.0353249, 0.133926, -86.2378, 112884, -86.2936, -86.1597, 
1,3,50,30,-100,100,25.7236, 19.0701, 77.8074, 19.9994, 31079.6, 0.225219, 78.0326, 
12,6,50,30,-30,30,-33.8996, 0.724691, 2.70889, -33.9656, 73549.5, -35.2944, -32.5855, 
1,9,50,30,-32,32,0.103197, 0.72238, 5.15985, 2.2727e-10, 82313, 1.21941e-10, 5.15985, 
8,16,50,30,-10,10,0.0232773, 0.0392702, 0.0895283, 1.49976e-32, 94858, 1.49976e-32, 0.0895283, 
2,10,50,30,-500,500,-19611.6, 647.767, 2833.53, -19656, 86873.5, -20891.7, -18058.1, 
3,16,50,30,-10,10,1.49976e-32, 0, 0, 1.49976e-32, 85865.9, 1.49976e-32, 1.49976e-32, 
11,11,50,30,-500,500,-9814.11, 911.105, 3989.59, -9717.9, 67527.7, -11840.4, -7850.81, 
3,18,50,30,-100,100,6.9402, 1.62361, 8.63302, 6.72938, 46346.9, 3.67689, 12.3099, 
3,17,50,30,-100,100,7.5, 2.35347e-07, 4.76837e-07, 7.5, 33768.9, 7.5, 7.5, 
10,4,50,30,-30,30,47.3803, 6.73848, 31.3579, 46.1965, 63533.4, 33.4976, 64.8555, 
0,5,50,30,-500,500,0.134082, 0.0425627, 0.17762, 0.129425, 96288.5, 0.0709563, 0.248576, 
12,3,50,30,-100,100,687.53, 1768.51, 11019.6, 123.2, 58540.6, 29.3031, 11048.9, 
13,4,50,30,-30,30,320.595, 47.557, 203.54, 312.312, 68241.7, 241.394, 444.933, 
11,2,50,30,-100,100,4.26836e-44, 5.213e-44, 2.39622e-43, 2.10195e-44, 42336.7, 1.4013e-45, 2.41023e-43, 
5,15,50,30,-100,100,0.00974621, 0.0669793, 0.478523, 7.81527e-15, 34930.4, 5.65285e-16, 0.478523, 
9,10,50,30,-500,500,-18263.1, 1054.53, 5451.42, -18114.2, 89431.1, -20946.7, -15495.3, 
7,13,50,30,0,3.14159,-15.6256, 0.485194, 2.17706, -15.6305, 91525.5, -16.8966, -14.7196, 
7,18,50,30,-100,100,0.0174443, 0.00128008, 0.00524862, 0.0176106, 42931.9, 0.0146077, 0.0198563, 
1,11,50,30,-500,500,-13277.9, 649.523, 2597.19, -13553.5, 99152.1, -14016.5, -11419.3, 
9,5,50,30,-500,500,0.00994643, 0.0106965, 0.0441533, 0.00739598, 63135.3, 2.22045e-16, 0.0441533, 
6,16,50,30,-10,10,0.67305, 0.79186, 3.79685, 0.454324, 84351.5, 1.49976e-32, 3.79685, 
7,8,50,30,-32,32,-86.3326, 0.00159792, 0.0114441, -86.3328, 75837.6, -86.3328, -86.3214, 
9,13,50,30,0,3.14159,-13.7708, 0.890293, 3.60946, -13.7762, 98718.3, -15.5856, -11.9762, 
6,8,50,30,-32,32,-73.242, 4.95186, 19.3247, -73.5079, 70293.6, -82.2416, -62.9169, 
11,10,50,30,-500,500,-15949.9, 1294.57, 5793.03, -15920.2, 59963.8, -19036.8, -13243.8, 
11,17,50,30,-100,100,7.50016, 0.000988532, 0.00705099, 7.5, 40850.9, 7.5, 7.50705, 
0,6,50,30,-30,30,-43.0461, 0.205745, 0.71545, -43.0546, 88470.1, -43.3234, -42.608, 
15,15,50,30,-100,100,0, 0, 0, 0, 637573, 0, 0, 
5,10,50,30,-500,500,-20567.8, 536.6, 2617.04, -20543.8, 88263.1, -22124.3, -19507.3, 
3,15,50,30,-100,100,4.49573e-20, 3.14701e-19, 2.24787e-18, 1.58567e-34, 32530.9, 8.22343e-36, 2.24787e-18, 
0,1,50,30,-512,512,346.864, 197.959, 936.656, 344.474, 81959.3, 0.0515137, 936.707, 
5,7,50,30,-30,30,32.7005, 0.535876, 2.96781, 32.7525, 97454.7, 30.7991, 33.7669, 
6,11,50,30,-500,500,-11966.6, 885.943, 5393.52, -12127.8, 95343, -13241.2, -7847.68, 
9,16,50,30,-10,10,1.79174, 2.19517, 10.6375, 0.908648, 91834.8, 1.49976e-32, 10.6375, 
6,1,50,30,-512,512,1777.82, 335.578, 1506.54, 1739.72, 47916.6, 921.709, 2428.25, 
1,14,50,30,-30,30,-22.5256, 2.06492, 8.48146, -22.6261, 71034.2, -26.8599, -18.3785, 
10,16,50,30,-10,10,1.49976e-32, 0, 0, 1.49976e-32, 98845.1, 1.49976e-32, 1.49976e-32, 
15,13,50,30,0,3.14159,-10.1376, 0.826409, 4.3456, -10.1885, 667941, -12.4269, -8.08133, 
15,1,50,30,-512,512,71.0622, 497.443, 3553.17, -0.000961304, 646558, -0.00494385, 3553.16, 
15,17,50,30,-100,100,7.5, 0, 0, 7.5, 640683, 7.5, 7.5, 
3,12,50,30,-100,100,8.03373, 0.318235, 1.63325, 8.08196, 70624.1, 6.95272, 8.58597, 
2,11,50,30,-500,500,-10095.3, 256.183, 1092.57, -10041.6, 103796, -10767.1, -9674.53, 
9,11,50,30,-500,500,-12214.2, 1067.5, 6613.95, -12365.4, 101523, -14128.4, -7514.49, 
13,7,50,30,-30,30,51.4476, 2.18113, 9.05494, 51.7779, 108362, 46.1181, 55.1731, 
3,8,50,30,-32,32,-74.767, 2.66002, 11.5573, -74.582, 76583.7, -80.7902, -69.2329, 
2,12,50,30,-100,100,1.89027, 0.502341, 2.11462, 1.8674, 71982.6, 1.02439, 3.13901, 
14,11,50,30,-500,500,-10597.2, 1003.31, 4279.63, -10630.4, 145686, -12862.3, -8582.71, 
13,6,50,30,-30,30,-28.761, 0.552608, 2.33473, -28.8422, 73638.4, -29.8455, -27.5108, 
7,9,50,30,-32,32,8.8989e-07, 1.31312e-07, 6.09623e-07, 8.73627e-07, 90981, 5.9577e-07, 1.20539e-06, 
14,7,50,30,-30,30,32.0541, 1.89987, 9.27713, 31.6066, 151371, 29.2984, 38.5755, 
9,3,50,30,-100,100,9.33689, 15.2794, 82.2124, 4.89169, 38217.2, 0.000243819, 82.2126, 
7,17,50,30,-100,100,7.5, 0, 0, 7.5, 36398.6, 7.5, 7.5, 
9,12,50,30,-100,100,6.29493, 1.10868, 4.51403, 6.31292, 73170.9, 3.93906, 8.4531, 
8,1,50,30,-512,512,2393.76, 1090.2, 3916.02, 1952.65, 55117.4, 1299.62, 5215.64, 
12,17,50,30,-100,100,7.59822, 0.104151, 0.442472, 7.5551, 59644.3, 7.5021, 7.94457, 
8,4,50,30,-30,30,135.499, 9.73728, 43.6399, 133.871, 61394.6, 116.475, 160.115, 
1,18,50,30,-100,100,1.56979e-06, 4.31199e-06, 2.89652e-05, 2.20554e-07, 40847.8, 3.04827e-09, 2.89683e-05, 
2,14,50,30,-30,30,-22.496, 0.626832, 2.85402, -22.4003, 66120.2, -24.4304, -21.5764, 
11,12,50,30,-100,100,2.74245, 0.540953, 3.92824, 2.65784, 57432.8, 2.47478, 6.40302, 
12,13,50,30,0,3.14159,-8.77822, 0.619927, 2.67402, -8.77018, 87538.6, -10.1636, -7.48957, 
12,4,50,30,-30,30,29.6127, 29.1028, 122.346, 21.2372, 69268, 0.000152588, 122.346, 
13,2,50,30,-100,100,8.83851, 1.26851, 4.76545, 8.99177, 37806.4, 6.48319, 11.2486, 
12,8,50,30,-32,32,3.16848, 8.61579, 34.4534, 3.0764, 81967.8, -12.0903, 22.363, 
14,2,50,30,-100,100,0.390755, 0.506424, 2.70511, 0.274646, 27107.4, 0.0287821, 2.73389, 
11,16,50,30,-10,10,5.41178, 3.57725, 13.8136, 4.58709, 67376.1, 0.543852, 14.3574, 
9,2,50,30,-100,100,1.11036e-33, 1.19908e-33, 6.26333e-33, 6.38969e-34, 34718.2, 6.62335e-35, 6.32957e-33, 
13,14,50,30,-30,30,-2.86042, 0.543861, 3.44178, -2.85371, 85081.2, -5.17074, -1.72896, 
2,5,50,30,-500,500,8.0258e-13, 8.32365e-13, 4.19775e-12, 5.48561e-13, 58710, 2.38476e-13, 4.43623e-12, 
14,10,50,30,-500,500,-14240.6, 1606.1, 6509.01, -14295.2, 130361, -17487.2, -10978.1, 
15,8,50,30,-32,32,-84.8509, 0.14798, 0.583244, -84.8537, 657960, -85.204, -84.6208, 
0,14,50,30,-30,30,-22.8254, 2.12504, 8.68637, -23.0462, 104379, -27.4174, -18.731, 
14,5,50,30,-500,500,0.273262, 0.157305, 0.60548, 0.260286, 84386.8, 0.0508616, 0.656342, 
12,15,50,30,-100,100,21.6147, 68.5035, 428.802, 1.04701, 59078.8, 0.00338963, 428.806, 
5,5,50,30,-500,500,6.93841e-08, 4.85684e-07, 3.46918e-06, 4.4964e-13, 60777.1, 1.49658e-13, 3.46918e-06, 
1,15,50,30,-100,100,1.51906e-28, 9.71408e-28, 6.94511e-27, 6.49572e-31, 32133.5, 1.2721e-32, 6.94512e-27, 
12,2,50,30,-100,100,0.0106735, 0.0250545, 0.154596, 0.0021978, 56433.8, 5.64656e-06, 0.154601, 
5,18,50,30,-100,100,0.00235725, 0.000259472, 0.00122329, 0.00233838, 43613, 0.00176251, 0.0029858, 
12,9,50,30,-32,32,0.00323604, 0.00423963, 0.0256185, 0.00162965, 87899.5, 1.50807e-05, 0.0256336, 
8,5,50,30,-500,500,0.00403884, 0.00645291, 0.0221414, 2.22045e-16, 60694.8, 0, 0.0221414, 
4,8,50,30,-32,32,-70.1731, 6.87843, 37.1363, -71.215, 73627.5, -80.2593, -43.123, 
1,10,50,30,-500,500,-22301.8, 1166.97, 4809.32, -22307.7, 82743.2, -24984.4, -20175.1, 
12,14,50,30,-30,30,-26.7738, 3.34369, 18.4135, -28.3, 75714.8, -28.9998, -10.5863, 
4,4,50,30,-30,30,23.5214, 10.3446, 56.7122, 20.9635, 53085.6, 4.97516, 61.6874, 
2,7,50,30,-30,30,32.984, 0.564733, 2.37034, 33.0447, 94337, 31.6073, 33.9776, 
7,7,50,30,-30,30,38.8053, 1.24899, 5.63437, 38.9936, 97276.2, 35.6563, 41.2907, 
6,10,50,30,-500,500,-18800.8, 1386.39, 6064.44, -18757.8, 77362.8, -22311.5, -16247, 
4,3,50,30,-100,100,24.2369, 14.6735, 68.1776, 20.598, 33213, 9.96875, 78.1464, 
0,12,50,30,-100,100,3.81063, 0.683577, 2.95845, 3.66465, 106255, 2.09239, 5.05084, 
5,4,50,30,-30,30,0, 0, 0, 0, 51579.8, 0, 0, 
14,8,50,30,-32,32,9.07233, 22.2222, 105.698, 10.9117, 115027, -39.9257, 65.7727, 
0,18,50,30,-100,100,0.293234, 0.184933, 1.00924, 0.258175, 76950.3, 0.0394701, 1.04871, 
2,4,50,30,-30,30,0.000771484, 0.00092659, 0.00436401, 0.000396729, 51487.6, 3.05176e-05, 0.00439453, 
0,16,50,30,-10,10,0.321102, 0.75737, 2.81922, 0.000992977, 124666, 0.000505225, 2.81973, 
1,2,50,30,-100,100,3.28922e-20, 2.60209e-20, 1.13514e-19, 2.35738e-20, 27457.3, 2.71103e-21, 1.16225e-19, 
6,12,50,30,-100,100,5.11059, 1.00063, 4.25757, 5.17999, 67037.1, 3.26814, 7.52571, 
5,11,50,30,-500,500,-10162.8, 214.772, 1080.44, -10128.5, 100915, -10729.3, -9648.89, 
5,1,50,30,-512,512,-0.00200317, 0.000386057, 0.00195312, -0.00195312, 49865.7, -0.00292969, -0.000976562, 
2,16,50,30,-10,10,3.15094e-13, 1.17497e-13, 6.58502e-13, 2.90674e-13, 84459.4, 1.1304e-13, 7.71542e-13, 
3,5,50,30,-500,500,0.00178295, 0.00480356, 0.0194367, 2.22045e-16, 57378.8, 0, 0.0194367, 
14,15,50,30,-100,100,6.22675, 6.07509, 24.1258, 4.61058, 35622.7, 0.11256, 24.2384, 
5,16,50,30,-10,10,2.02036e-13, 9.09707e-14, 4.34217e-13, 1.89297e-13, 92830.2, 6.27999e-14, 4.97016e-13, 
9,8,50,30,-32,32,-70.6565, 7.5272, 39.4993, -72.7806, 79354.9, -81.3328, -41.8334, 
2,1,50,30,-512,512,0.000897827, 0.000794093, 0.0032959, 0.000991821, 48463.4, -3.05176e-05, 0.00326538, 
7,5,50,30,-500,500,9.00169e-15, 6.21347e-15, 3.90799e-14, 7.77156e-15, 59457.4, 3.33067e-15, 4.24105e-14, 
14,9,50,30,-32,32,181.164, 32.9637, 151.607, 185.524, 151982, 121.156, 272.763, 
5,17,50,30,-100,100,7.5, 2.38228e-07, 4.76837e-07, 7.5, 36758.5, 7.5, 7.5, 
6,5,50,30,-500,500,0.00857106, 0.00762912, 0.0270933, 0.00739598, 56713.5, 2.22045e-16, 0.0270933, 
4,13,50,30,0,3.14159,-24.3425, 0.711501, 3.83152, -24.3365, 91768.9, -26.4625, -22.631, 
13,10,50,30,-500,500,-12123.3, 1527.39, 7014.93, -12319.2, 85580.7, -15832.8, -8817.9, 
11,3,50,30,-100,100,20919.7, 139899, 1.00003e+06, 13.1715, 39877.7, 0.966392, 1.00003e+06, 
9,1,50,30,-512,512,1895.38, 302.518, 1384.41, 1950.15, 54214.3, 1036.46, 2420.88, 
10,8,50,30,-32,32,-86.3328, 2.47926e-06, 7.62939e-06, -86.3328, 74722.6, -86.3328, -86.3328, 
6,15,50,30,-100,100,0, 0, 0, 0, 32789.3, 0, 0, 
0,7,50,30,-30,30,29.106, 0.0637593, 0.246147, 29.0929, 124185, 29.0155, 29.2616, 
11,8,50,30,-32,32,-30.3319, 21.5926, 83.6749, -29.0983, 61058.1, -72.0676, 11.6073, 
