algorithm_id,function_id,n_runs,dimensions,range_low,range_high,mean,std_dev,range,median,time_ms,range_min,range_max
7,17,50,30,-100,100,43.5919, 5.65105, 26.627, 44.022, 2972.07, 31.5491, 58.1762, 
9,12,50,30,-100,100,7.00798, 1.17996, 6.85704, 7.00047, 6845.61, 5.14779, 12.0048, 
8,1,50,30,-512,512,6747.33, 625.204, 2306.73, 6837.59, 4865.39, 5398.13, 7704.86, 
8,4,50,30,-30,30,-34935.9, 4011.12, 19461.4, -35199.4, 5433.87, -44070.9, -24609.6, 
1,18,50,30,-100,100,45.6456, 17.7025, 85.38, 41.3547, 3776.19, 21.6153, 106.995, 
2,14,50,30,-30,30,-7.31076, 0.576361, 3.21307, -7.23672, 6425.42, -9.38686, -6.17379, 
9,2,50,30,-100,100,0.00822078, 0.00677654, 0.0385115, 0.00616295, 2834.4, 0.00174652, 0.040258, 
2,5,50,30,-500,500,1.45346, 0.0975728, 0.478296, 1.43816, 5744.11, 1.23767, 1.71597, 
0,14,50,30,-30,30,-13.0207, 1.51553, 7.66188, -13.0397, 6798.57, -16.4752, -8.81335, 
5,5,50,30,-500,500,1.50941, 0.0993087, 0.549335, 1.5058, 6038.6, 1.21259, 1.76193, 
1,15,50,30,-100,100,1131.93, 1527.96, 6182.97, 386.462, 2650.89, 67.7497, 6250.72, 
5,18,50,30,-100,100,23.5802, 3.29105, 14.9632, 23.3005, 4228.13, 15.9512, 30.9144, 
8,5,50,30,-500,500,0.0178742, 0.0201133, 0.113665, 0.0107802, 5721.95, 0.0015571, 0.115222, 
4,8,50,30,-32,32,-61.3513, 9.98997, 46.1108, -63.4351, 7486.64, -81.0126, -34.9018, 
1,10,50,30,-500,500,-13725.8, 1082.29, 3950.14, -13610.9, 8097.72, -15994.2, -12044, 
4,4,50,30,-30,30,-49021, 7769.95, 33797.8, -47241.9, 5097.59, -70074.4, -36276.6, 
2,7,50,30,-30,30,42.4757, 1.45091, 7.35363, 42.5085, 9514.23, 37.7958, 45.1494, 
7,7,50,30,-30,30,51.464, 2.7589, 13.9851, 52.0296, 9657.81, 42.9076, 56.8927, 
6,10,50,30,-500,500,-15556, 2816.55, 12656.2, -15967.5, 8206.58, -20184.4, -7528.16, 
4,3,50,30,-100,100,2999.43, 3723.27, 15154, 1325.12, 2875.86, 180.586, 15334.6, 
0,12,50,30,-100,100,6.12996, 0.594263, 2.57861, 6.09558, 6935.77, 4.75176, 7.33036, 
5,4,50,30,-30,30,-49360.9, 3736.05, 14118.7, -49657, 5264.48, -56000.8, -41882.1, 
0,18,50,30,-100,100,19.2347, 4.09779, 18.511, 18.6787, 4592.89, 10.2915, 28.8025, 
2,4,50,30,-30,30,-41503.6, 3540.66, 17423.5, -41453, 4963.49, -51322, -33898.6, 
0,16,50,30,-10,10,4.08574, 2.91175, 13.8381, 3.6806, 10708.4, 0.522985, 14.3611, 
1,2,50,30,-100,100,3.58106, 1.34661, 5.16709, 3.34672, 2212.98, 1.34314, 6.51023, 
6,12,50,30,-100,100,6.30192, 0.990563, 4.14864, 6.27635, 6247.98, 4.00522, 8.15386, 
5,11,50,30,-500,500,-7277.93, 332.567, 1472.15, -7247.75, 11628.3, -8079.44, -6607.29, 
5,1,50,30,-512,512,1841.16, 233.574, 1021.35, 1845.75, 4656.12, 1248.43, 2269.78, 
2,16,50,30,-10,10,0.565632, 0.103245, 0.486041, 0.570786, 10077.2, 0.317664, 0.803705, 
3,5,50,30,-500,500,0.964217, 0.0548636, 0.260156, 0.986007, 5707.11, 0.773611, 1.03377, 
5,16,50,30,-10,10,0.559988, 0.106764, 0.481755, 0.571535, 10464.7, 0.33168, 0.813435, 
9,8,50,30,-32,32,-45.7267, 18.3035, 76.4594, -49.0362, 7960.33, -73.0737, 3.3857, 
2,1,50,30,-512,512,3256.79, 243.03, 1100.29, 3265.97, 4386.65, 2633.95, 3734.23, 
7,5,50,30,-500,500,1.12356, 0.0315977, 0.133219, 1.12462, 5874.08, 1.06026, 1.19348, 
5,17,50,30,-100,100,128.273, 28.7484, 116.405, 121.012, 3179.14, 82.9066, 199.312, 
6,5,50,30,-500,500,0.0156365, 0.0123238, 0.0531487, 0.0129019, 5269.61, 0.00178838, 0.0549371, 
4,13,50,30,0,3.14159,-16.1823, 0.753629, 3.39744, -16.1158, 9068.27, -17.9066, -14.5092, 
9,1,50,30,-512,512,2134.44, 579, 3842.44, 2073.52, 4840.96, 1381.24, 5223.69, 
10,8,50,30,-32,32,-61.5675, 3.5564, 13.4207, -61.7138, 8052.9, -69.2572, -55.8365, 
6,15,50,30,-100,100,0.0438952, 0.0900848, 0.3998, 0.00785301, 2888.13, 0.000303575, 0.400103, 
0,7,50,30,-30,30,30.7261, 0.481701, 2.83916, 30.7518, 9984.79, 29.8055, 32.6447, 
10,13,50,30,0,3.14159,-13.5256, 0.560883, 3.16066, -13.5291, 9505.74, -15.6115, -12.4508, 
3,7,50,30,-30,30,40.9429, 1.32858, 6.08566, 41.1619, 9690.07, 37.3575, 43.4432, 
10,3,50,30,-100,100,37392.9, 14546.5, 71663.1, 34848.8, 3289.22, 8569.72, 80232.9, 
6,6,50,30,-30,30,-32.5199, 0.779767, 4.11347, -32.466, 5287.17, -34.8717, -30.7583, 
8,10,50,30,-500,500,-7855.11, 938.81, 4476.35, -7633.61, 8963.45, -10838.1, -6361.73, 
0,3,50,30,-100,100,365513, 311719, 2.03597e+06, 268347, 3541.02, 83286.4, 2.11926e+06, 
6,9,50,30,-32,32,45.5465, 40.4448, 199.763, 41.2408, 9295.56, 0.561842, 200.325, 
7,14,50,30,-30,30,-3.0014, 0.358136, 1.52366, -2.9425, 6700.07, -3.89606, -2.37239, 
1,7,50,30,-30,30,41.1076, 1.76622, 7.54765, 41.4214, 9381.98, 36.5577, 44.1054, 
0,9,50,30,-32,32,62.0371, 9.3547, 58.4309, 62.1589, 10309.9, 40.6693, 99.1002, 
4,14,50,30,-30,30,-6.40143, 0.697813, 3.63444, -6.28408, 6657.92, -8.00323, -4.3688, 
3,3,50,30,-100,100,1343.06, 1359.4, 8673.54, 942.454, 2736.83, 374.522, 9048.06, 
9,17,50,30,-100,100,7.85941, 0.133807, 0.84214, 7.85103, 3423.44, 7.69547, 8.53761, 
1,6,50,30,-30,30,-36.2198, 0.56664, 2.62862, -36.2741, 5130.96, -37.3441, -34.7155, 
1,16,50,30,-10,10,0.22648, 0.201808, 0.695073, 0.17209, 9720.86, 0.0253124, 0.720385, 
7,2,50,30,-100,100,19.7208, 5.09961, 21.315, 19.9387, 2407.03, 9.64192, 30.9569, 
3,6,50,30,-30,30,-35.8375, 0.487456, 2.30033, -35.8192, 5353.5, -37.1493, -34.849, 
4,16,50,30,-10,10,2.3483, 1.61292, 7.75889, 2.04442, 9748.17, 0.0124364, 7.77132, 
4,17,50,30,-100,100,11.1999, 4.27555, 20.8089, 9.48419, 3056.8, 8.03742, 28.8463, 
8,6,50,30,-30,30,-33.3073, 0.543575, 2.90265, -33.271, 5803.42, -34.7038, -31.8011, 
9,9,50,30,-32,32,62.4401, 42.1084, 155.192, 64.9509, 9944.03, 1.38058, 156.572, 
7,4,50,30,-30,30,-30043.9, 3447.77, 16178.5, -29898.8, 5100.18, -40055.2, -23876.7, 
8,7,50,30,-30,30,50.3207, 2.07499, 9.10533, 50.583, 10040.2, 45.6627, 54.768, 
4,6,50,30,-30,30,-35.8041, 0.563546, 2.47869, -35.8151, 5463.95, -36.94, -34.4613, 
4,5,50,30,-500,500,0.253375, 0.206746, 0.887855, 0.186042, 5564.66, 0.0344977, 0.922353, 
9,18,50,30,-100,100,108.709, 50.8909, 252.687, 106.162, 4471.12, 24.1894, 276.877, 
1,1,50,30,-512,512,2590.3, 421.114, 1725.57, 2557.39, 4252.69, 1732.95, 3458.52, 
5,12,50,30,-100,100,10.4766, 0.222727, 1.04636, 10.4946, 6770.17, 9.88847, 10.9348, 
8,15,50,30,-100,100,1.0746, 2.88034, 13.0183, 0.00972055, 3223.96, 1.00633e-05, 13.0184, 
6,7,50,30,-30,30,53.4085, 3.08709, 14.6942, 53.6495, 9451.07, 45.393, 60.0872, 
6,17,50,30,-100,100,7.704, 0.0587897, 0.293682, 7.6889, 2962.17, 7.57954, 7.87322, 
1,12,50,30,-100,100,8.33969, 1.19868, 4.53919, 8.55299, 6262.59, 5.9882, 10.5274, 
7,6,50,30,-30,30,-32.7403, 0.580024, 2.39441, -32.6078, 5463.39, -34.2108, -31.8164, 
8,14,50,30,-30,30,-3.37028, 0.438325, 1.83141, -3.28435, 6966.54, -4.45799, -2.62659, 
