algorithm_id,function_id,n_runs,dimensions,range_low,range_high,mean,std_dev,range,median,time_ms,range_min,range_max
2,13,50,30,0,3.14159,-17.1304, 0.564801, 2.65341, -17.1116, 11046, -18.6278, -15.9744, 
2,14,50,30,-30,30,-7.17448, 0.610719, 2.94552, -7.16051, 7623, -8.85547, -5.90995, 
2,15,50,30,-100,100,83231.6, 31366.8, 144950, 77981.4, 2235, 27994.7, 172945, 
2,16,50,30,-10,10,0.57538, 0.105506, 0.5638, 0.557474, 12358, 0.338988, 0.902788, 
2,17,50,30,-100,100,118.227, 16.3933, 63.5347, 114.953, 3261, 92.5323, 156.067, 
2,18,50,30,-100,100,27.4145, 3.43277, 15.8604, 27.2398, 5884, 18.7686, 34.629, 
2,2,50,30,-100,100,74.6903, 15.1233, 62.6313, 75.6102, 1672, 50.3414, 112.973, 
2,3,50,30,-100,100,672823, 260007, 1.40857e+06, 634261, 1924, 260159, 1.66873e+06, 
2,4,50,30,-30,30,-40637.4, 3971.98, 22099.6, -40003.8, 4600, -53613.6, -31514.1, 
2,5,50,30,-500,500,1.46681, 0.0945208, 0.391445, 1.47256, 5395, 1.31463, 1.70608, 
2,6,50,30,-30,30,-35.4913, 0.455994, 2.17023, -35.4546, 5247, -36.5859, -34.4156, 
2,7,50,30,-30,30,42.1089, 1.52603, 6.98727, 42.0159, 14431, 38.067, 45.0543, 
2,8,50,30,-32,32,-61.3338, 3.81466, 21.3401, -61.9628, 9327, -69.9042, -48.5641, 
2,9,50,30,-32,32,37.7424, 4.46675, 20.4773, 37.5692, 13920, 28.8506, 49.3279, 
3,1,50,30,-512,512,4591.74, 686.994, 2824.69, 4611.9, 7607, 3253.64, 6078.33, 
3,10,50,30,-500,500,-10972.5, 1140.36, 5632.04, -10711.3, 8908, -14289.8, -8657.72, 
3,11,50,30,-500,500,-7830.31, 707.258, 3098.12, -7816.32, 12583, -9815.22, -6717.11, 
3,12,50,30,-100,100,10.7516, 0.239812, 0.977784, 10.8327, 8043, 10.1219, 11.0996, 
3,13,50,30,0,3.14159,-16.0625, 0.610669, 2.81277, -16.025, 10090, -17.7269, -14.9141, 
3,14,50,30,-30,30,-5.20226, 0.504795, 2.10487, -5.1896, 9825, -6.33472, -4.22985, 
3,15,50,30,-100,100,58.9312, 70.8629, 347.095, 34.3513, 3385, 6.04012, 353.136, 
3,16,50,30,-10,10,0.270239, 0.124606, 0.667443, 0.257157, 13010, 0.0781905, 0.745633, 
3,17,50,30,-100,100,16.8446, 2.65726, 12.5953, 16.4234, 3466, 12.724, 25.3193, 
3,18,50,30,-100,100,57.3244, 9.79131, 43.885, 55.3779, 6044, 34.9925, 78.8775, 
