algorithm_id,function_id,n_runs,dimensions,range_low,range_high,mean,std_dev,range,median,time_ms,range_min,range_max
2,13,50,30,0,3.14159,-17.1145, 0.504972, 2.20463, -17.0868, 10864, -18.4373, -16.2327, 
2,14,50,30,-30,30,-7.24984, 0.743351, 3.40068, -7.13905, 8663, -9.10589, -5.70521, 
2,15,50,30,-100,100,92265.6, 47139.4, 224007, 83129.7, 3298, 35411, 259418, 
2,16,50,30,-10,10,0.538559, 0.121087, 0.688398, 0.515065, 12937, 0.251204, 0.939602, 
2,17,50,30,-100,100,114.281, 19.9128, 85.4536, 110.955, 3086, 82.5664, 168.02, 
2,18,50,30,-100,100,26.5914, 3.22574, 13.9325, 26.2467, 5770, 19.0688, 33.0014, 
2,2,50,30,-100,100,73.3052, 19.0397, 96.2574, 71.9631, 2050, 45.0492, 141.307, 
2,3,50,30,-100,100,647225, 282342, 1.33376e+06, 588294, 1942, 116221, 1.44998e+06, 
2,4,50,30,-30,30,-40734.4, 3467.64, 15777.8, -40779, 4645, -49655.7, -33877.9, 
2,5,50,30,-500,500,1.45816, 0.118998, 0.60161, 1.44977, 5531, 1.28156, 1.88317, 
2,6,50,30,-30,30,-35.4453, 0.510213, 2.36344, -35.373, 4967, -36.854, -34.4905, 
2,7,50,30,-30,30,42.2789, 1.33464, 6.49213, 42.5844, 15838, 37.9335, 44.4257, 
2,8,50,30,-32,32,-60.6555, 2.90032, 13.6754, -60.3665, 7798, -67.8797, -54.2043, 
2,9,50,30,-32,32,38.6775, 3.8374, 20.5431, 39.1476, 14134, 30.7184, 51.2615, 
3,1,50,30,-512,512,6370.24, 285.216, 1399.92, 6369.39, 5853, 5592.07, 6992, 
3,10,50,30,-500,500,-9413.81, 725.51, 3162.61, -9353.14, 9524, -11440.1, -8277.48, 
3,11,50,30,-500,500,-6132.22, 386.715, 1693.96, -6087.8, 14444, -7126.43, -5432.47, 
3,12,50,30,-100,100,10.6212, 0.32058, 1.5256, 10.6783, 8685, 9.63482, 11.1604, 
3,13,50,30,0,3.14159,-16.1901, 0.678803, 4.34348, -16.1212, 12246, -19.2109, -14.8674, 
3,14,50,30,-30,30,-5.33892, 0.479361, 2.64, -5.33714, 9704, -6.86542, -4.22542, 
3,15,50,30,-100,100,62.3584, 83.0937, 515.459, 31.956, 3135, 6.51315, 521.972, 
3,16,50,30,-10,10,0.282136, 0.143793, 0.765301, 0.264595, 13813, 0.0690603, 0.834361, 
3,17,50,30,-100,100,16.7235, 1.97453, 10.0552, 16.2046, 2999, 13.8302, 23.8854, 
3,18,50,30,-100,100,53.9049, 8.6328, 45.463, 53.2475, 6327, 33.1865, 78.6495, 
3,2,50,30,-100,100,2.27242, 0.690109, 3.31544, 2.13551, 1808, 1.13595, 4.45139, 
3,3,50,30,-100,100,1492.04, 1450.69, 7754.78, 1074.14, 2101, 349.67, 8104.45, 
3,4,50,30,-30,30,-42702.2, 3463.07, 16773.8, -42749.9, 6080, -51230.3, -34456.5, 
3,5,50,30,-500,500,0.945956, 0.0488038, 0.243079, 0.953936, 7515, 0.776124, 1.0192, 
3,6,50,30,-30,30,-35.8633, 0.543153, 2.31395, -35.8232, 5275, -37.0526, -34.7386, 
3,7,50,30,-30,30,41.195, 1.27955, 5.80626, 41.1421, 15550, 38.358, 44.1642, 
3,8,50,30,-32,32,-23.2411, 5.47603, 25.8864, -23.9072, 10110, -35.7569, -9.87048, 
3,9,50,30,-32,32,46.7179, 6.09306, 32.7165, 46.7801, 15399, 28.3717, 61.0882, 
4,1,50,30,-512,512,3529.04, 660.69, 2977.91, 3591.16, 8362, 2143.5, 5121.41, 
4,10,50,30,-500,500,-12957.2, 1349.02, 6654.29, -12683.3, 9902, -17731.9, -11077.6, 
4,11,50,30,-500,500,-8079.71, 907.045, 4306.39, -7918.59, 13806, -11028.5, -6722.1, 
4,12,50,30,-100,100,8.11282, 1.42419, 5.94011, 8.23589, 6509, 4.71621, 10.6563, 
4,13,50,30,0,3.14159,-16.1655, 1.09306, 4.34231, -15.9591, 12725, -18.7999, -14.4576, 
4,14,50,30,-30,30,-6.43484, 0.656305, 2.74864, -6.47898, 10641, -7.58395, -4.83531, 
