algorithm_id,function_id,n_runs,dimensions,range_low,range_high,mean,std_dev,range,median,time_ms,range_min,range_max
9,13,50,30,0,3.14159,-11.3741, 0.601118, 2.5863, -11.3757, 4550.1, -12.6247, -10.0384, 
6,8,50,30,-32,32,-66.0353, 9.27451, 49.4708, -67.0838, 3100.03, -79.9003, -30.4296, 
0,6,50,30,-30,30,-40.0704, 0.437382, 2.17198, -40.085, 2505.26, -41.066, -38.894, 
5,10,50,30,-500,500,-13696.8, 487.713, 1837.96, -13682.8, 4014.57, -14779.8, -12941.9, 
3,15,50,30,-100,100,73.8931, 145.668, 952.593, 33.9212, 1158.99, 3.3367, 955.929, 
0,1,50,30,-512,512,1330.17, 388.519, 2128.95, 1379.19, 2158.37, 322.844, 2451.8, 
5,7,50,30,-30,30,42.1419, 1.24302, 4.76688, 42.0482, 4584.04, 39.7565, 44.5234, 
6,11,50,30,-500,500,-8775.32, 1907.57, 7356.99, -8282.57, 4944.4, -12196.8, -4839.8, 
9,16,50,30,-10,10,3.37404, 2.6959, 13.0781, 2.7729, 4364.16, 0.00643261, 13.0846, 
6,1,50,30,-512,512,2012.12, 343.998, 1604.85, 2076.64, 2013.51, 1055.31, 2660.16, 
1,14,50,30,-30,30,-6.94291, 0.625315, 3.39093, -7.0341, 2625.2, -8.78871, -5.39778, 
10,16,50,30,-10,10,0.105905, 0.0289705, 0.11705, 0.100217, 4610.66, 0.0481681, 0.165218, 
3,12,50,30,-100,100,10.5621, 0.473993, 3.07221, 10.7234, 2951.87, 8.06531, 11.1375, 
2,11,50,30,-500,500,-7061.11, 353.68, 1749.51, -6978.28, 4833.61, -8313.31, -6563.8, 
9,11,50,30,-500,500,-8162.53, 2033.39, 7257.12, -8385.28, 5153.99, -12542.3, -5285.15, 
3,8,50,30,-32,32,-23.0602, 5.37697, 33.0051, -22.5258, 3022.12, -37.7114, -4.7063, 
2,12,50,30,-100,100,10.3782, 0.319215, 1.61352, 10.471, 2957.84, 9.28709, 10.9006, 
7,9,50,30,-32,32,50.0778, 5.93782, 34.8698, 50.3755, 5113.78, 26.2274, 61.0971, 
9,3,50,30,-100,100,1048.13, 2325.13, 10077.8, 199.843, 1336.47, 34.3861, 10112.2, 
7,17,50,30,-100,100,43.9472, 6.48342, 27.8606, 43.452, 1294.37, 31.3363, 59.1969, 
9,12,50,30,-100,100,7.08217, 0.96118, 4.70107, 6.99269, 3110.79, 5.21773, 9.9188, 
8,1,50,30,-512,512,6764.3, 575.049, 2615.66, 6794.49, 2238.47, 5279.8, 7895.46, 
8,4,50,30,-30,30,-34185.4, 4381.23, 23481.8, -33735.8, 2437.1, -44761.3, -21279.5, 
1,18,50,30,-100,100,44.8358, 23.0211, 111.889, 36.8684, 1653.39, 15.7517, 127.641, 
2,14,50,30,-30,30,-7.08386, 0.589038, 3.24614, -7.02316, 2679.03, -9.37768, -6.13154, 
9,2,50,30,-100,100,0.00740077, 0.00483947, 0.0211327, 0.00588278, 1247.72, 0.00160932, 0.022742, 
2,5,50,30,-500,500,1.47372, 0.103233, 0.460645, 1.46519, 2978.28, 1.29341, 1.75406, 
0,14,50,30,-30,30,-12.8417, 1.96626, 9.35474, -12.5097, 2838.08, -17.1871, -7.83235, 
