362.691,50.4809,-87.7644,-268.002,164.889,165.451,176.854,-86.8698,51.7038,50.4216,246.77,-436.087,1.25691,200.482,163.679,-212.826,338.957,-236.534,24.1419,-50.6206,-235.635,20.0198,231.579,-463.306,-214.402,387.913,140.488,168.516,384.488,12.3922,109.47,
331.071,148.846,-101.977,-239.449,-395.684,-56.1028,113.983,-301.428,118.976,-276.912,-73.2908,135.112,169.848,221.019,-334.96,178.545,-198.347,116.702,220.137,-18.6804,105.942,285.828,-47.4374,386.055,-126.685,333.277,87.0967,62.5435,-331.443,-156.996,107.191,
331.071,148.846,-101.977,-239.449,-395.684,-56.1028,113.983,-301.428,118.976,-276.912,-73.2908,135.112,169.848,221.019,-334.96,178.545,-198.347,116.702,220.137,-18.6804,105.942,285.828,-47.4374,386.055,-126.685,333.277,87.0967,62.5435,-331.443,-156.996,107.191,
288.941,104.223,-97.1311,229.169,-406.497,-16.2809,127.931,-256.206,-20.2983,-267.351,-32.4747,269.087,54.6997,181.389,-331.312,274.938,16.9045,94.2775,220.616,122.642,134.927,268.461,6.11478,361.258,-44.6202,-31.4099,72.0992,-14.9153,-299.853,-69.5154,-260.732,
288.262,27.4652,-68.7447,-127.097,375.021,-8.46126,453.265,43.6936,122.21,-2.32072,-112.455,145.93,152.802,71.4636,-339.236,225.734,-223.031,172.382,-47.0437,84.2315,150.644,288.963,61.0506,326.185,-125.511,84.4358,7.57397,40.6517,-405.059,-203.202,30.4795,
244.259,306.115,135.036,-169.401,-25.2127,-134.045,-110.125,169.469,48.1975,284.65,72.7221,-181.961,-340.659,-40.1253,142.551,62.8934,-48.9307,-112.759,-5.88973,287.434,-224.494,131.914,-255.478,91.9964,-175.353,-317.786,255.663,-147.579,-152.272,154.596,-63.2952,
244.259,306.115,135.036,-169.401,-25.2127,-134.045,-110.125,169.469,48.1975,284.65,72.7221,-181.961,-340.659,-40.1253,142.551,62.8934,-48.9307,-112.759,-5.88973,287.434,-224.494,131.914,-255.478,91.9964,-175.353,-317.786,255.663,-147.579,-152.272,154.596,-63.2952,
215,91.4147,57.6812,-231.898,73.4416,-23.6119,-114.728,-183.98,260.988,80.741,183.607,-216.904,-272.171,-136.287,104.094,-43.386,129.34,-22.227,353.427,-206.924,-25.954,173.236,265.969,212.653,-10.6963,-33.8147,70.8911,-86.5467,-314.56,-33.045,177.212,
208.521,-95.7954,147.934,-28.5668,-90.3423,-289.855,-85.5028,183.762,-30.0903,-30.6833,65.1318,-67.9699,-249.582,11.7143,-65.2497,-145.319,-128.014,-139.754,154.447,95.126,389.625,148.1,301.467,-238.358,67.5363,-257.095,65.4465,-243.104,-38.8475,-94.3723,178.102,
176.353,-83.9358,-78.7324,-172.358,-249.708,135.605,58.5285,71.4412,18.2639,6.77954,56.6609,-374.006,-29.3669,-77.8092,-18.4669,116.946,-86.693,-241.218,162.535,-86.6621,7.13227,-50.3386,-255.371,-265.239,-58.9634,22.032,212.527,-153.306,-272.225,44.4087,135.251,
146,38.588,-18.51,259.654,111.123,-190.233,302.691,174.554,-176.469,-19.9415,60.2235,55.0741,50.7711,114.792,114.099,-126.647,-286.617,-243.751,96.9533,-18.0641,-65.3171,-44.1434,-22.3964,-102.769,-79.9733,90.3676,-97.5896,71.0844,170.678,171.739,27.8488,
138.928,85.0802,-99.184,-82.8041,133.643,13.7822,-1.67678,17.97,5.29636,96.2759,-113.902,74.3375,-94.1881,-67.3352,-79.3888,124.006,-108.906,-121.177,-48.3486,-92.5443,-259.309,-130.982,-52.5661,371.955,-52.5994,-172.652,-206.994,-133.026,169.048,38.8995,-245.67,
115.417,-69.2693,108.406,187.231,-26.3139,-7.2384,-61.9561,28.6898,-54.5477,294.645,140.188,100.514,-52.6453,50.7586,-115.703,-158.765,-149.182,42.1727,84.8691,-15.3854,160.914,-171.396,5.38867,-270.34,-6.7163,57.6832,22.6096,46.9019,260.546,-23.9233,-52.632,
113.269,-25.0912,21.9861,137.334,127.94,51.0397,290.364,-256.774,-142.809,6.652,55.2174,53.9907,8.7429,103.449,95.8153,-184.555,-269.419,49.8164,-92.4921,11.3154,-65.0755,-88.8914,-26.3453,-96.9838,-86.9758,83.6312,-10.3421,80.9381,-171.842,145.186,40.6081,
111.868,27.4313,-75.59,-153.271,29.3241,-186.251,-294.906,-29.6285,-156.92,-92.3788,42.6062,-50.8458,-140.071,-34.86,-6.0399,-206.446,-117.805,94.3401,-55.796,-41.9201,-90.7024,-46.7094,115.32,-11.9652,-9.13514,-9.36108,-122.793,-16.357,144.997,-207.71,-240.594,
91.4275,72.4939,-78.4464,-43.0675,-81.8952,22.2786,15.0516,95.6992,12.2825,61.9233,-104.673,-199.242,35.5668,-77.7055,-33.0559,140.199,-108.215,-93.2012,-54.0055,-147.245,-225.236,-122.679,-113.578,110.682,-56.0362,235.926,54.4614,-99.2703,196.38,40.6554,-37.4241,
